 #layer COS S2 O3 O2 NO2 NO HSO HO2 HSO2 HSO3 CS2 CH4O3S CO H O N S SO2 SO4 CS N2 CO2 SCSOH OH H2 H2SO4 SO3 H2S H2O SH SO CS2E CH3SCH3
   41  0.68349100E-001  0.61274948E-033  0.80000000E+012  0.22200000E+017  0.17800000E+009  0.00000000E+000  0.40987109E-010  0.22800000E+008  0.26135688E-013  0.16640193E-004  0.13058634E-054  0.00000000E+000  0.34400000E+009  0.00000000E+000  0.84800000E+009  0.00000000E+000  0.50827970E-006  0.90540992E+005  0.20848455E+006  0.70726581E-043  0.82300000E+017  0.33100000E+014  0.21305790E-063  0.24900000E+008  0.00000000E+000  0.39831768E+006  0.39473311E+002  0.41421744E-023  0.29900000E+013  0.64447255E-009  0.73209279E+002  0.13467923E-064  0.22382638E-035
   42  0.97728290E-002  0.11851300E-032  0.69000000E+012  0.20600000E+017  0.10900000E+009  0.00000000E+000  0.65735152E-011  0.21400000E+008  0.37534783E-013  0.16472204E-004  0.61306071E-056  0.00000000E+000  0.30800000E+009  0.00000000E+000  0.11800000E+010  0.00000000E+000  0.69344456E-006  0.98025169E+005  0.13190769E+006  0.29225965E-043  0.71900000E+017  0.30900000E+014  0.10239335E-064  0.25300000E+008  0.00000000E+000  0.33369921E+006  0.44849682E+002  0.95059912E-024  0.25500000E+013  0.10979815E-009  0.84598964E+002  0.71888614E-066  0.92476761E-035
   43  0.12774173E-002  0.21539859E-032  0.59100000E+012  0.19200000E+017  0.71400000E+008  0.00000000E+000  0.91220596E-012  0.20200000E+008  0.53144102E-013  0.15555687E-004  0.22242289E-057  0.00000000E+000  0.25700000E+009  0.00000000E+000  0.16400000E+010  0.00000000E+000  0.91738191E-006  0.10514870E+006  0.83208973E+005  0.10381084E-043  0.62800000E+017  0.28900000E+014  0.36803397E-066  0.24900000E+008  0.00000000E+000  0.27678179E+006  0.49880826E+002  0.18589891E-024  0.21700000E+013  0.16374260E-010  0.95804320E+002  0.29585106E-067  0.36482081E-034
   44  0.15322170E-003  0.34418553E-032  0.49400000E+012  0.17900000E+017  0.48200000E+008  0.00000000E+000  0.11310945E-012  0.18500000E+008  0.65551981E-013  0.14965183E-004  0.51718275E-059  0.00000000E+000  0.23100000E+009  0.00000000E+000  0.22000000E+010  0.00000000E+000  0.12205813E-005  0.11102351E+006  0.52224009E+005  0.23912867E-044  0.54900000E+017  0.26500000E+014  0.86104611E-068  0.24900000E+008  0.00000000E+000  0.22742571E+006  0.54936266E+002  0.30182339E-025  0.18900000E+013  0.22458042E-011  0.10967570E+003  0.77856761E-069  0.83502559E-034
   45  0.16643547E-004  0.57998842E-032  0.40900000E+012  0.16700000E+017  0.29300000E+008  0.00000000E+000  0.12092670E-013  0.17900000E+008  0.91255219E-013  0.13431591E-004  0.11955180E-060  0.00000000E+000  0.21500000E+009  0.00000000E+000  0.29300000E+010  0.00000000E+000  0.15288798E-005  0.11547848E+006  0.32508998E+005  0.64563869E-045  0.48000000E+017  0.24900000E+014  0.19374886E-069  0.24100000E+008  0.00000000E+000  0.18481629E+006  0.59401264E+002  0.45865015E-026  0.16400000E+013  0.26728921E-012  0.11885831E+003  0.20331064E-070  0.31379618E-033
   46  0.16549768E-005  0.95163576E-032  0.33500000E+012  0.15500000E+017  0.16900000E+008  0.00000000E+000  0.10808601E-014  0.16400000E+008  0.11775139E-012  0.11184231E-004  0.21155975E-062  0.00000000E+000  0.19300000E+009  0.00000000E+000  0.38000000E+010  0.00000000E+000  0.18759034E-005  0.11763076E+006  0.20312955E+005  0.15410164E-045  0.41900000E+017  0.23400000E+014  0.31478858E-071  0.22000000E+008  0.00000000E+000  0.14839239E+006  0.61899130E+002  0.56420390E-027  0.14300000E+013  0.26752064E-013  0.12610318E+003  0.40686393E-072  0.11455036E-032
   47  0.15474007E-006  0.13081181E-031  0.27100000E+012  0.14100000E+017  0.97800000E+007  0.00000000E+000  0.88848173E-016  0.15900000E+008  0.13525210E-012  0.99230795E-005  0.19989178E-064  0.00000000E+000  0.18600000E+009  0.00000000E+000  0.47500000E+010  0.00000000E+000  0.24578361E-005  0.11680463E+006  0.12544896E+005  0.19408786E-046  0.36600000E+017  0.21000000E+014  0.28174763E-073  0.20700000E+008  0.00000000E+000  0.11784663E+006  0.64170641E+002  0.53493273E-028  0.12400000E+013  0.24630529E-014  0.14072618E+003  0.43645124E-074  0.15074781E-032
   48  0.13780254E-007  0.18190112E-031  0.21400000E+012  0.12700000E+017  0.69600000E+007  0.00000000E+000  0.66363191E-017  0.14600000E+008  0.14572779E-012  0.85496979E-005  0.16787799E-066  0.00000000E+000  0.18600000E+009  0.00000000E+000  0.57100000E+010  0.00000000E+000  0.31844282E-005  0.11380860E+006  0.76487622E+004  0.23072780E-047  0.32000000E+017  0.18900000E+014  0.21982332E-075  0.19100000E+008  0.00000000E+000  0.92816481E+005  0.65118270E+002  0.45506087E-029  0.10700000E+013  0.20901361E-015  0.15468823E+003  0.41672398E-076  0.20167186E-032
   49  0.11792118E-008  0.26150719E-031  0.17100000E+012  0.11600000E+017  0.39100000E+007  0.00000000E+000  0.48051586E-018  0.13700000E+008  0.16907273E-012  0.71746022E-005  0.18104337E-068  0.00000000E+000  0.17900000E+009  0.00000000E+000  0.66900000E+010  0.00000000E+000  0.37898502E-005  0.10943071E+006  0.46238546E+004  0.34332229E-048  0.27900000E+017  0.17500000E+014  0.22461309E-077  0.18000000E+008  0.00000000E+000  0.72957795E+005  0.69119811E+002  0.41221582E-030  0.89600000E+012  0.17166389E-016  0.15948295E+003  0.50939530E-078  0.44589932E-032
   50  0.10006352E-009  0.33617564E-031  0.13300000E+012  0.10200000E+017  0.26400000E+007  0.00000000E+000  0.32732828E-019  0.12200000E+008  0.16106746E-012  0.62231789E-005  0.24161219E-070  0.00000000E+000  0.17300000E+009  0.00000000E+000  0.76200000E+010  0.00000000E+000  0.50067624E-005  0.10293815E+006  0.27070021E+004  0.29349315E-049  0.24400000E+017  0.15400000E+014  0.27835225E-079  0.16600000E+008  0.00000000E+000  0.56651400E+005  0.69222233E+002  0.29857000E-031  0.74100000E+012  0.13219675E-017  0.17676160E+003  0.77736117E-080  0.36828053E-032
   51  0.87196122E-011  0.43300562E-031  0.10100000E+012  0.89800000E+016  0.18300000E+007  0.00000000E+000  0.22497830E-020  0.11800000E+008  0.16435488E-012  0.52828956E-005  0.15412182E-071  0.00000000E+000  0.17300000E+009  0.00000000E+000  0.82800000E+010  0.00000000E+000  0.64406961E-005  0.95610403E+005  0.15926857E+004  0.25690938E-050  0.21300000E+017  0.13600000E+014  0.16356715E-080  0.15200000E+008  0.00000000E+000  0.43913316E+005  0.67732360E+002  0.21547623E-032  0.60600000E+012  0.10532560E-018  0.19232030E+003  0.56731735E-081  0.31480052E-032
   52  0.80718693E-012  0.45421781E-031  0.77100000E+011  0.74700000E+016  0.11400000E+007  0.00000000E+000  0.16537963E-021  0.10500000E+008  0.12467067E-012  0.50675805E-005  0.61164031E-073  0.00000000E+000  0.16700000E+009  0.00000000E+000  0.90900000E+010  0.00000000E+000  0.97822353E-005  0.86375315E+005  0.91890792E+003  0.10541712E-051  0.18600000E+017  0.11100000E+014  0.61960164E-082  0.14400000E+008  0.00000000E+000  0.33601832E+005  0.64034278E+002  0.12852225E-033  0.48700000E+012  0.85349400E-020  0.23495528E+003  0.26189485E-082  0.58274080E-033
   53  0.77993257E-013  0.48307205E-031  0.63000000E+011  0.61900000E+016  0.73300000E+006  0.00000000E+000  0.11865989E-022  0.93000000E+007  0.10141641E-012  0.43885455E-005  0.34386223E-074  0.00000000E+000  0.17300000E+009  0.00000000E+000  0.10600000E+011  0.00000000E+000  0.14266024E-004  0.77485345E+005  0.53579553E+003  0.58605165E-053  0.16300000E+017  0.92900000E+013  0.30675844E-083  0.12600000E+008  0.00000000E+000  0.25883636E+005  0.62203153E+002  0.70209047E-035  0.39100000E+012  0.62607644E-021  0.27625893E+003  0.17090147E-083  0.16279218E-033
   54  0.78873114E-014  0.51496729E-031  0.50300000E+011  0.51100000E+016  0.52200000E+006  0.00000000E+000  0.94240858E-024  0.82500000E+007  0.81740630E-013  0.40002586E-005  0.20359885E-075  0.00000000E+000  0.17300000E+009  0.00000000E+000  0.12000000E+011  0.00000000E+000  0.20567327E-004  0.68672815E+005  0.30407029E+003  0.33785763E-054  0.14200000E+017  0.77500000E+013  0.16957768E-084  0.11700000E+008  0.00000000E+000  0.19955262E+005  0.56792146E+002  0.41967470E-036  0.33800000E+012  0.51833375E-022  0.32131167E+003  0.11799054E-084  0.45592488E-034
   55  0.84568245E-015  0.49007178E-031  0.40500000E+011  0.42100000E+016  0.33400000E+006  0.00000000E+000  0.77700476E-025  0.73300000E+007  0.60273687E-013  0.36925185E-005  0.86986959E-077  0.00000000E+000  0.17300000E+009  0.00000000E+000  0.13500000E+011  0.00000000E+000  0.30434540E-004  0.60597362E+005  0.17054281E+003  0.15314658E-055  0.12400000E+017  0.62700000E+013  0.67184170E-086  0.10800000E+008  0.00000000E+000  0.15499988E+005  0.51512793E+002  0.24553806E-037  0.29100000E+012  0.44270937E-023  0.38434220E+003  0.58667710E-086  0.74344988E-035
   56  0.95455299E-016  0.50943525E-031  0.32400000E+011  0.34500000E+016  0.21400000E+006  0.00000000E+000  0.69185604E-026  0.67000000E+007  0.49475394E-013  0.33739509E-005  0.55330804E-078  0.00000000E+000  0.17900000E+009  0.00000000E+000  0.15200000E+011  0.00000000E+000  0.43489502E-004  0.53031334E+005  0.96099713E+002  0.96236352E-057  0.10800000E+017  0.52000000E+013  0.40119709E-087  0.10100000E+008  0.00000000E+000  0.12119163E+005  0.46943719E+002  0.16110008E-038  0.25000000E+012  0.40722410E-024  0.44302506E+003  0.43540029E-087  0.19879746E-035
   57  0.11438830E-016  0.45550355E-031  0.27000000E+011  0.28200000E+016  0.16900000E+006  0.00000000E+000  0.60523334E-027  0.61200000E+007  0.37129088E-013  0.29926051E-005  0.24291808E-079  0.00000000E+000  0.17900000E+009  0.00000000E+000  0.17800000E+011  0.00000000E+000  0.64331681E-004  0.46415412E+005  0.54028501E+002  0.47092223E-058  0.94800000E+016  0.41700000E+013  0.15658502E-088  0.89500000E+007  0.00000000E+000  0.96570648E+004  0.43572763E+002  0.96666286E-040  0.21500000E+012  0.35394262E-025  0.52877569E+003  0.22167147E-088  0.29083593E-036
   58  0.14051390E-017  0.43115855E-031  0.23200000E+011  0.23000000E+016  0.11700000E+006  0.00000000E+000  0.58067426E-028  0.52800000E+007  0.28468099E-013  0.26970381E-005  0.15208737E-080  0.00000000E+000  0.18600000E+009  0.00000000E+000  0.21400000E+011  0.00000000E+000  0.91251798E-004  0.40280325E+005  0.29998623E+002  0.31445552E-059  0.82800000E+016  0.34300000E+013  0.90938550E-090  0.82800000E+007  0.00000000E+000  0.77884584E+004  0.41792040E+002  0.62392269E-041  0.18300000E+012  0.32519972E-026  0.60512779E+003  0.16148676E-089  0.69298517E-037
   59  0.17743402E-018  0.40516492E-031  0.19800000E+011  0.18700000E+016  0.69600000E+005  0.00000000E+000  0.54500574E-029  0.45400000E+007  0.21645157E-013  0.23182264E-005  0.96652936E-082  0.00000000E+000  0.19300000E+009  0.00000000E+000  0.25700000E+011  0.00000000E+000  0.12935929E-003  0.34769788E+005  0.16701337E+002  0.21379930E-060  0.72300000E+016  0.28200000E+013  0.51204712E-091  0.73200000E+007  0.00000000E+000  0.63956913E+004  0.39840524E+002  0.40098037E-042  0.15600000E+012  0.29338796E-027  0.69104801E+003  0.11941568E-090  0.16162224E-037
   60  0.26530452E-019  0.30881344E-031  0.16900000E+011  0.13900000E+016  0.50800000E+005  0.00000000E+000  0.65159390E-030  0.42800000E+007  0.14430262E-013  0.25294272E-005  0.22890232E-083  0.00000000E+000  0.17900000E+009  0.00000000E+000  0.32600000E+011  0.00000000E+000  0.23565560E-003  0.29240885E+005  0.89578819E+001  0.65103134E-062  0.63200000E+016  0.20900000E+013  0.11974093E-092  0.72100000E+007  0.00000000E+000  0.52876460E+004  0.38009904E+002  0.25317721E-043  0.13200000E+012  0.31249881E-028  0.92726982E+003  0.33428232E-092  0.59463167E-039
